,title,imdb_id,budget,revenue
27416,Celluloid #1,-1,-1,-1
27417,Jeepers Creepers III,55341,6200000,3600000
27418,Beyond Our Differences,51633,0,0
27419,Pongerz,-1,-1,-1
27420,Cate Bros Arkansas Rock & Soul Royalty,-1,-1,-1
27421,The Earned Life,-1,-1,-1
27422,Shadow of the Holy Book,168261,0,0
27423,Hurricane,506863,10000000,2137751
27424,Sons of Perdition,82079,0,0
27425,The Room: Dark Web,-1,-1,-1
27426,Hope & Redemption: The Lena Baker Story,18802,2500000,0
27427,Trigger,809314,0,0
27428,Empty Nest,820369,0,0
27429,Polanski Unauthorized,-1,-1,-1
27430,One for the Road,521040,50000,0
27431,The Unborn,13788,16000000,76514050
27432,Black Stone,627042,0,0
27433,Black Devil Doll,25479,10000,0
27434,"God, Smell and Her",821852,0,0
27435,Teenagers,393463,0,0
27436,Let the Right One In,13310,4000000,10785801
27437,La fille de Monaco,15342,0,0
27438,Climate Hustle 2,761967,0,0
27439,After the Rain,414780,0,0
27440,China's War on Poverty,744509,0,0
27441,Door Ajar - Feature Film,-1,-1,-1
27442,Strawberry Mansion,776561,0,0
27443,Dandelion Season,872591,0,0
27444,Red Swan,-1,-1,-1
27445,Another Red White Black & Blue Odyssey,-1,-1,-1
27446,Talking Heads,269387,0,0
27447,"TV Clown: The True Story of Flippo, King of Clowns",-1,-1,-1
27448,Stories from the War,193296,0,0
27449,Johnny Strange: Born to Fly,790183,0,0
27450,Finding Love in Mountain View,729348,0,0
27451,Not Carol,762608,0,0
27452,Pumpkin Film,-1,-1,-1
27453,City of Trees,663300,0,0
27454,Randy McGlenn,-1,-1,-1
27455,Who's Afraid of Kathy Acker?,274663,0,0
27456,Temporary Life,-1,-1,-1
27457,A Banquet,775400,0,0
27458,Greatness: Spoken Truths,-1,-1,-1
27459,William S. Burroughs Birthday Bash,654301,0,0
27460,Boriska: Indigo Boy from Mars,-1,-1,-1
27461,Dark Forest Child,-1,-1,-1
27462,Falco,42862,0,0
27463,SkatePark,104699,0,0
27464,Strangers in the Nightbus,-1,-1,-1
27465,Mum and Son's Chilling Adventures,823479,0,0
27466,Untitled Sports Memorabilia/Card Collecting Documentary,-1,-1,-1
27467,John Wayne America at All Costs,653831,0,0
27468,The Parting of Ways,-1,-1,-1
27469,Capital M,121793,0,0
27470,The Rememberer,642552,0,0
27471,From the Depths,766076,0,0
27472,"I Don't Wanna, the Movie Part IV: International C.A.N. of Mystery",-1,-1,-1
27473,The Step Daddy,-1,-1,-1
27474,'Til Kingdom Come,747902,0,0
27475,Truth or Consequences,31017,0,134831
27476,The Poltergeist Diaries,845061,0,0
27477,Model,613860,0,0
27478,Akh Min Khimyani,-1,-1,-1
27479,Breakdown,2163,36000000,50159144
27480,Sell Out! (the Student Films of Don Swanson),-1,-1,-1
27481,Later: A Post Apocalyptic Thriller,-1,-1,-1
27482,The LittleBigPlanet Movie,-1,-1,-1
27483,Even More Bang for Your Buck,-1,-1,-1
27484,In Search of the Wild Kingdom,-1,-1,-1
27485,No Child Born,283800,0,0
27486,Camp Murder,737759,0,0
27487,Schwartzwald,-1,-1,-1
27488,Matt and Kyle's Extreme Gametime: The Movie,-1,-1,-1
27489,Grand-O-Spit,-1,-1,-1
27490,"Goodbye, Butterfly",786193,0,0
27491,Go! Core Fighter,648969,0,0
27492,David's Apartment,856277,0,0
27493,End Call,102159,0,0
27494,The Flute Player,131058,0,0
27495,Myths of My Childhood,67881,0,0
27496,Young Cesar,174012,0,0
27497,"One Life, Maybe Two",44884,0,0
27498,A Little Princess,19101,17000000,0
27499,Vengeful 7,75520,0,0
27500,Nobody Nose,665528,0,0
27501,Under Cover: My Four Years in the Nazi Underworld of America,-1,-1,-1
27502,Broken,98357,56000000,34737199
27503,Broke A$$ Road Trip,688866,0,0
27504,Mississippi Red,-1,-1,-1
27505,Uncommn,839335,0,0
27506,These Days,665769,0,0
27507,Am I Evil,-1,-1,-1
27508,Land of Entrapment,-1,-1,-1
27509,Chouga,125541,0,0
27510,Time,370172,242000000,758000000
27511,One Christmas Night in a Toy Store,-1,-1,-1
27512,Mr. Bricks,137562,0,0
27513,Erotic,333941,0,0
27514,Footprints,185712,0,0
27515,I Believe in Unicorns,253257,0,0
27516,Nevertheless,703830,0,0
27517,The Rat King,-1,-1,-1
27518,How to Grow a Tiger Lily,579589,0,0
27519,The Longevity Film,783056,0,0
27520,The Echo of Being,-1,-1,-1
27521,The Deer King,633844,0,0
27522,The Intruder,524247,0,25724305
27523,Merry Men 2,712911,0,0
27524,Deauville and the American dream,-1,-1,-1
27525,Nasti,399905,0,0
27526,"I Am Fine, Thanks",876253,0,0
27527,Son of a Rich,575828,2601900,0
27528,Holy Silence,772305,0,0
27529,The Slayer Chronicles - Volume 1,835243,0,0
27530,30/30 Vision: 3 Decades of Strand Releasing,654403,0,0
27531,Anna Nicole,17156,0,0
27532,Fort Harker: Gateway Post to the Frontier,-1,-1,-1
27533,The Grotesque World of Jimmy the Bean,671104,0,0
27534,Lucy Worsley's Christmas Carol Odyssey,655502,0,0
27535,PAWsonal Preference,-1,-1,-1
27536,The Lodger,15052,0,0
27537,Beverly,14405,20000000,149281606
27538,The Imperfects,707226,5000,0
27539,6 Hours,643301,0,0
27540,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",776527,0,0
27541,Falling for Destiny,-1,-1,-1
27542,Girl Next,10591,21000000,31635150
27543,Ayyappa Kataksham,803918,0,0
27544,Hidden in the Spotlight,-1,-1,-1
27545,Iron Girl: Final Wars,601759,0,0
27546,The Disciple,728116,0,0
27547,Post Grad,25704,15000000,6414729
27548,Valse Sentimentale,-1,-1,-1
27549,"The Anthology of Julius, the Nigerian Immigrant",-1,-1,-1
27550,Pain,134374,25000000,87305549
27551,The Royal,805411,0,0
27552,The American StreetFighterz Trilogy Street Godz of War II,-1,-1,-1
27553,Derby in Black,520857,0,0
27554,Karma: A Love Story,823544,12,0
27555,Truth,20943,38000000,321682600
27556,Welcome Aboard Toxic Airlines,288023,0,0
27557,Whose Shit Is This?,-1,-1,-1
27558,Woman,464052,200000000,165160005
27559,United States of Tents,650496,0,0
27560,The Other Place,474007,0,0
27561,Coffee Wars,-1,-1,-1
27562,Rzhev,647498,0,0
27563,Wedding Season,818612,0,0
27564,We Are Freestyle Love Supreme,654999,0,0
27565,Brice Marden: 4 Decades,-1,-1,-1
27566,Elizabeth Murray: 4 Decades,-1,-1,-1
27567,Caretaker,32003,0,0
27568,Gyrus,722519,0,0
27569,"From Today, It's My Turn: The Movie",698222,0,0
27570,"Love Me, Love Me Not",624812,0,0
27571,Lance,42328,0,0
27572,The Nightmare,9479,24000000,75634409
27573,The Christmas Ride,757995,0,0
27574,The Family That Preys,15450,0,0
27575,Play Money,832482,200000,0
27576,Madea Goes to Jail,15670,0,90508336
27577,Within the Whirlwind,58055,0,0
27578,If the Shoe Fits Wear It,-1,-1,-1
27579,Dave Williamson: Trying My Hardest,-1,-1,-1
27580,Psychosis in Stockholm,666792,0,0
27581,Bloodhound,548511,0,0
27582,Scenes from a Wild Boar Hunt,442950,0,0
27583,Letter from Death,43911,0,0
27584,Black Knight Satellite the Untold Story,-1,-1,-1
27585,Damp Season,662343,0,0
27586,L'ultimo paradiso,746422,0,0
27587,Big Little Life,-1,-1,-1
27588,Ride or Die,796124,0,0
27589,War of the Galaxy,-1,-1,-1
27590,Double Dagger,110656,0,0
27591,Frankenweenie,62214,39000000,81493846
27592,Perfection,529962,0,0
27593,The Ugly Truth,20943,38000000,321682600
27594,True Fighter,-1,-1,-1
27595,Aswathama,658113,0,0
27596,Sugar Rush,721574,0,0
27597,Michael Marmarinos in Faust's Workshop,-1,-1,-1
27598,Fighting for Life,288766,0,0
27599,High Life,376865,8933400,2133033
27600,Prey 4 Me,-1,-1,-1
27601,William Shatner's Gonzo Ballet,154039,0,0
27602,Nora's Will,72172,0,0
27603,Treeless Mountain,25695,0,0
27604,My Bestfriend's Girlfriend,22579,0,0
27605,A.rtificial I.mmortality,812284,0,0
27606,Joke Man,83241,0,0
27607,Tales from the Players Manual - Volume 1,-1,-1,-1
27608,The Rideshare Killer,812340,0,0
27609,The Junior Squad Returns,-1,-1,-1
27610,Wild Indian,656991,20000000,0
27611,The Mustangs: America's Wild Horses,878207,0,0
27612,The Vinland Club,-1,-1,-1
27613,Vija Celmins: 4 Decades,-1,-1,-1
27614,Mission: Kidnap the Top Star,417585,0,0
27615,Conquering the Demons of Master,-1,-1,-1
27616,Solo Brathuke So Better,713235,0,0
27617,Assassination the Queen,666609,0,0
27618,Ruler,396368,0,0
27619,Borderline Crazy,-1,-1,-1
27620,Aankh Micholi,679031,0,0
27621,Psycho Pass 3: First Inspector,655431,0,0
27622,Bellri Advances,-1,-1,-1
27623,Stillborn,632932,0,0
27624,Two Chef in the War,-1,-1,-1
27625,Demons Hunter - ZhongKui: Nightmare,-1,-1,-1
27626,The Invisible Father,747831,0,0
27627,Val,834027,0,0
27628,St. Patrick's Day,480222,0,0
27629,Mash Reloaded,-1,-1,-1
27630,Christmas Cars,811947,0,0
27631,Shadows of Freedom,714373,0,0
27632,Holy Rollers,45022,0,0
27633,SpaceDisco One,450499,0,0
27634,To Touch the Soul,-1,-1,-1
27635,Acts,445954,10000000,320705
27636,Kidnap Betrayal,-1,-1,-1
27637,Deeper!,611640,0,0
27638,The Taste of Pho,643744,0,0
27639,AI: Artificial or Advanced Intelligence,660075,7000,0
27640,I Hate New Year's,717536,0,0
27641,Young House,408110,0,0
27642,Cancer; The Integrative Perspective,838362,0,0
27643,I Will Fear No Evil,-1,-1,-1
27644,Exile,98539,1775000,0
27645,It's Nice to Be with You Always: A Film About Neeli Cherkovski,-1,-1,-1
27646,Tomb of Time: Kowloon Coffin,-1,-1,-1
27647,Behold Him My Son Movie,-1,-1,-1
27648,Citizen Green,-1,-1,-1
27649,A Place to Breathe,753970,0,0
27650,Clarkworld,91761,0,0
27651,Life of Ayinde Starling,-1,-1,-1
27652,2,482373,10000000,45000000
27653,Vaazhl,616448,0,0
27654,Life of Ayinde Starling,-1,-1,-1
27655,Project Z,406541,0,0
27656,Trip,578908,0,0
27657,Vellai Yaanai,617364,0,0
27658,Best Worst Movie,40819,0,0
27659,Coyote County Loser,76383,0,0
27660,A Federal Case,674008,0,0
27661,Four Boxes,47515,0,0
27662,Holyman Undercover,42480,0,0
27663,Make It Rain,626589,0,0
27664,Mountain Mafia,568577,0,0
27665,Peter and Vandy,34128,500000,11276
27666,Vegasland,-1,-1,-1
27667,111 Post Street,-1,-1,-1
27668,Coloquinte,-1,-1,-1
27669,One Night,896633,0,0
27670,The Magicians Dreams,-1,-1,-1
27671,Shadow Men,60009,2000000,0
27672,Untitled Def Jam Documentary,-1,-1,-1
27673,Merry Fucking Christmas Swingers,-1,-1,-1
27674,Panquiaco,662929,0,0
27675,Transhood,695762,0,0
27676,Dancing Alone,813369,0,0
27677,Death Warrior,25646,0,0
27678,Original Jayhawk,-1,-1,-1
27679,Midland Club,-1,-1,-1
27680,The Merchant of Venice,11162,0,0
27681,Kambakkht Ishq,10788,16000000,0
27682,King Lines,11111,250000,0
27683,Tomb Guardians II the Sea of Death,699512,0,0
27684,Cliff Walkers,639557,0,172919448
27685,Pornography: A Thriller,40854,0,0
27686,Son of Morning,74877,0,0
27687,Bolshoi Ballet: The Nutcracker,559535,0,0
27688,Volcanic Sprint,404140,0,0
27689,Mezquite's Heart,637622,0,0
27690,Survive the Night,686245,0,0
27691,Once in a lifetime,65761,0,0
27692,Masquerade,835551,0,0
27693,A Feather in the Wind,41340,0,0
27694,The Final Destination,19912,40000000,186167139
27695,You Know Him,664348,0,0
27696,Fetus,138355,10000,0
27697,Meanwhile on Earth,658806,0,0
27698,Tokyo Shaking,785199,0,0
27699,The Whistler,28668,0,0
27700,Center Stage: Turn It Up,16346,0,0
27701,Make Yourself at Home,900535,0,0
27702,From the Shadows,109851,0,0
27703,The Jerk Theory,34188,0,0
27704,The Forbidden Reel,649905,0,0
27705,Between Fire and Water,807207,0,0
27706,This Modern Love,-1,-1,-1
27707,Visceral,904003,0,0
27708,New Money: The Greatest Wealth Creation Event in History,-1,-1,-1
27709,The Embalmers,758823,0,0
27710,The Rochester Lithuanians,-1,-1,-1
27711,Seaver,152848,0,0
27712,The Hayden Family Murders,-1,-1,-1
27713,Don't Say My Name,-1,-1,-1
27714,The Wars of Darkness,-1,-1,-1
27715,Shaw-Ming,791494,0,0
27716,High School Girls,467028,0,2
27717,Love Is Blind,345919,1000000,0
27718,You Cannot Kill David Arquette,672035,0,0
27719,Meathook Massacre Part VI: Bloodline,804122,0,0
27720,Killed My Wife,588297,0,0
27721,Start-Up,581530,0,0
27722,When I Consume You,789382,0,0
27723,By Day and by Night,86566,0,0
27724,Offseason,796256,0,0
27725,Back to One,890412,0,0
27726,Baby Girl,697311,0,0
27727,Belly of the Beast,12542,14000000,0
27728,Just Be Claus,-1,-1,-1
27729,The Yin-Yang Master: Dream of Eternity,757860,0,69000000
27730,Treach,338803,0,0
27731,Satan's Gate,-1,-1,-1
27732,School of Magical Animals,793937,11700000,0
27733,Run Hide Fight,629017,2000000,0
27734,Eye to Eye,533159,0,0
27735,Grayce,-1,-1,-1
27736,Dallas in Prizzi,-1,-1,-1
27737,My Dad's Christmas Date,754053,0,0
27738,The 21st Annual Animation Show of Shows,-1,-1,-1
27739,A Panhandlers Story,-1,-1,-1
27740,Blood Rush,136309,0,0
27741,Left Turn Yield,-1,-1,-1
27742,"God, You're Such a Prick",717637,0,2430000
27743,Can You Smell the Flowers,-1,-1,-1
27744,5 Hours to Georgia,-1,-1,-1
27745,The Devil's Swing,-1,-1,-1
27746,Cat a Dog's Tale,-1,-1,-1
27747,Justice on Trial: The Movie 20/20,-1,-1,-1
27748,Billie Eilish: The World's a Little Blurry,654754,0,0
27749,A Vanishing Breed,-1,-1,-1
27750,Deep focus,-1,-1,-1
27751,No Mercy,26789,14000000,12303904
27752,Father'sDaze,797220,0,0
27753,The Last Execution,564796,0,0
27754,Helmet,46872,0,0
27755,Tale of the Sleeping Giants,-1,-1,-1
27756,"Sometime, Sometime",697934,0,0
27757,Prime Time,745078,0,0
27758,Beyond 88 Keys: The Music of Michael Arnowitt,-1,-1,-1
27759,It All Begins with a Song,575833,0,0
27760,The Seeker of Orient,-1,-1,-1
27761,Adams' Apples,1023,3700000,0
27762,Jersey Boy,209451,40000000,67347013
27763,810 Trap 2,715990,0,0
27764,Season of Sacrifice,-1,-1,-1
27765,Foreign Exchange,19365,1000000,0
27766,Heaven on Earth,328766,0,0
27767,Some Photos in the City of Sylvia,269518,0,0
27768,Bureaucracy,268957,0,0
27769,Mark of an Angel,12446,0,0
27770,Mutants,340102,67000000,45534613
27771,Singh Is King,12273,14000000,25000000
27772,The Sugar Babies,-1,-1,-1
27773,A Thousand Oceans,255480,0,0
27774,Inspector Ike,705015,0,0
27775,The Extravagant Shadows,137003,0,0
27776,The Praetorian,283881,0,0
27777,Gunda,664601,0,142531
27778,The Ghosts,410284,0,0
27779,Mirage,19661,0,0
27780,On the Fringe of Wild,767511,0,0
27781,Motherly,768447,0,0
27782,The Social Dilemma,656690,0,0
27783,Sofa King,835924,0,0
27784,All the Old Bells,-1,-1,-1
27785,Only You Alone,666928,0,0
27786,American Gospel: Christ Crucified,656187,0,0
27787,Joey and Ella,849877,0,0
27788,C.I.Ape,859719,0,0
27789,Jackass Forever,656663,10000000,0
27790,Foreign and Domestic,-1,-1,-1
27791,Luc Durand Leaving Delhi,637910,0,0
27792,Jasmine - Elle est comme LA,-1,-1,-1
27793,Filthy Animals,713239,0,0
27794,Kabadadaari,791272,0,0
27795,Modern Day Slavery,712250,30000,0
27796,Ask No Questions,666458,0,0
27797,Karla Kush Isn't the Best Maid But She Is Amazing at Getting Fucked,-1,-1,-1
27798,Squirting and Anal on my Step Bro's Cock,-1,-1,-1
27799,In Deep Sleep,665402,0,0
27800,Marine Raider Memorial March: In Honor of Yanky 72,-1,-1,-1
27801,Assassin,22832,40000000,60462347
27802,The Trouble with Nature,662951,0,0
27803,Dirty Politics,331297,0,0
27804,No Fear No Favor,-1,-1,-1
27805,I Blame Society,662903,0,0
27806,Illegal Savannah,-1,-1,-1
27807,Love-in: A Musical Celebration,-1,-1,-1
27808,Pip & Zastrow: An American Friendship,-1,-1,-1
27809,Legally Declared Dead,647641,0,0
27810,7 Days War,608085,0,0
27811,Last Train to Chiang Saen,-1,-1,-1
27812,Stagg Road,-1,-1,-1
27813,If I Was Your Girl Again,-1,-1,-1
27814,Finding Ophelia,839772,0,0
27815,Si Doel the Movie 3,599811,0,0
27816,Mathu Vadalara,657853,0,0
27817,Appetite for Sin,-1,-1,-1
27818,"Siempre, Luis",654997,0,0
27819,Untitled Pizza Movie,761316,0,0
27820,Boss Lady,275390,0,0
27821,Affairs,11060,15000000,27734391
27822,Mariposa,646696,0,0
27823,In Your Eyes,226448,1000000,0
27824,As the Heads Bow Down,640033,40000,0
27825,India vs England,666349,0,0
27826,Genocide 84,-1,-1,-1
27827,Rich Hall's Red Menace,645786,0,0
27828,The Bear's Cage,-1,-1,-1
27829,Black Boys,733416,0,0
27830,Headstrong: Mental Health and Sports,-1,-1,-1
27831,Rifftrax: Willy Wonka and the Chocolate Factory,-1,-1,-1
27832,Death Cat vs Christmas,779776,0,0
27833,Soda Pop,821405,0,0
27834,Sea Full of Tears,-1,-1,-1
27835,Death Alley,851925,0,0
27836,Soda Pop,821405,0,0
27837,Doraemon: Nobita and the Legend of the Sun King,31352,0,0
27838,Doraemon: Nobita in the Wan-Nyan Spacetime Odyssey,192904,0,0
27839,Following the Ninth: In the Footsteps of Beethoven's Final Symphony,231364,450000,0
27840,GIAGONAN 3: The Dark Days of Doom,-1,-1,-1
27841,Latin Spring Break,614218,0,0
27842,Playing Columbine,60557,12000,0
27843,Robo rokku,-1,-1,-1
27844,After,744275,14000000,19000000
27845,Cook County,91312,0,0
27846,For Love of Amy,296691,0,0
27847,Forget Me Not,27588,1300000,0
27848,The Devil's Tomb,17577,10000000,0
27849,Tinslestars,-1,-1,-1
27850,Redroom,-1,-1,-1
27851,The Tiller,610684,0,0
27852,For Never,557181,8000000,0
27853,Divas,21194,0,0
27854,Cosmic,681887,20000000,0
27855,Signorina Effe,57017,0,0
27856,Sacch,630682,0,0
27857,"Caution, Hazardous Wife: The Movie",706566,0,0
27858,Kishiryu Sentai Ryusoulger vs. Lupinranger vs. Patranger,657227,0,0
27859,Step Sisters: A Molly Stewart XXX Parody,-1,-1,-1
27860,Ultimate Enemies: Elephants and Lions,-1,-1,-1
27861,Deep Stage,-1,-1,-1
27862,Damaged Disciples,-1,-1,-1
27863,Lt. Ramsey's War,-1,-1,-1
27864,Citation,755340,0,0
27865,Broken Trust,267316,0,0
27866,History of Africa: No Longer at Ease,-1,-1,-1
27867,Blue,578189,12000000,22741061
27868,Ron and Justin,-1,-1,-1
27869,Boiler Maker,212948,0,0
27870,Chain Letter,38033,5000000,143000
27871,Cold Feet,28736,0,0
27872,Orphan,21208,20000000,77912251
27873,The Bronx Bull,228034,7000000,0
27874,Grape Soda,512028,0,0
27875,Mr. Miao,657893,0,0
27876,Gray Shadows,-1,-1,-1
27877,El sentido del miedo,-1,-1,-1
27878,Bleach the Movie 2: The Diamond Dust Rebellion,17101,0,0
27879,I Was a Teenage Movie Maker: Don Glut's Amateur Movies,271065,0,0
27880,Off Off Broadway,-1,-1,-1
27881,Daisy Quokka: World's Scariest Animal,778814,0,0
27882,A Love Unknown,667294,0,0
27883,Concrete Rose,-1,-1,-1
27884,Formosan B.B. Is Coming,656569,0,0
27885,The Fisherman's Daughter,717122,0,0
27886,Forgotten Christmas,276633,0,0
27887,My Beautiful Bride,820678,0,0
27888,Cursed Objects,751910,0,0
27889,Cosgrove Chronicles,-1,-1,-1
27890,"Phornix, AZ",794372,0,0
27891,Calvin & Sweetpea,-1,-1,-1
27892,Speed: A Sonic the Hedgehog Movie,-1,-1,-1
27893,Incision,763368,0,0
27894,The Pilgrim,595172,0,0
27895,Open Your Eyes,550286,0,0
27896,The Sleeping Family,501528,0,0
27897,Baragaki: Unbroken Samurai,726894,0,0
27898,Matsuri,279189,0,0
27899,The Evil Within,444193,4000000,0
27900,The Body Tap Massacre,-1,-1,-1
27901,"Anywhere, USA",84367,0,0
27902,Magic,671583,0,0
27903,The Marriage Plot,-1,-1,-1
27904,Bundesliga,760559,0,0
27905,Snake Beneath the Flower Petals,501548,0,0
27906,Musique No Kodomotachi,-1,-1,-1
27907,High Sentiments Family,521667,0,0
27908,The Connected 2,360030,0,0
27909,Rez Documentary: Road to the Making of Establishing Christian Psalms,-1,-1,-1
27910,Virginity for Sale,-1,-1,-1
27911,Insecure,876412,0,0
27912,New Territories,314507,0,0
27913,"I Want to Go Mad, Raving Mad",-1,-1,-1
27914,The Royal Train,644902,0,0
27915,Your Excellency,655507,0,0
27916,HIT,42889,2000000,563706
27917,Attitude,24616,0,0
27918,Saida Despite Ashes,789993,0,0
27919,"Gaia, Envoy to the Council of the Fourth Dimension",-1,-1,-1
27920,The Captain's Vision,-1,-1,-1
27921,Inbetween Girl,795281,0,0
27922,King of B,227171,0,0
27923,The Disposal of Dead Ned,-1,-1,-1
27924,Chasing,14844,23000000,12195626
27925,The Children's War,168081,0,0
27926,Mako,732393,0,0
27927,City on the River,-1,-1,-1
27928,All About My Sister,654319,0,0
27929,Monument,21132,0,0
27930,Dark Soul,604331,1000000,0
27931,Zero Zone,663209,0,2536753
27932,Micmacs,27936,33000000,14000000
27933,The White Ribbon,37903,21555450,11652157
27934,Yuki and Nina,52637,0,0
27935,The Other Half,381015,0,0
27936,The Confederate Flag Still Flies in the South,-1,-1,-1
27937,Intangible Thread,-1,-1,-1
27938,Note by Note: The Making of Steinway L1037,27182,0,0
27939,Trouble the Water,22319,0,0
27940,Two Weeks with Tom,-1,-1,-1
27941,Hiroshi,575517,0,0
27942,Zidane Adams: The Black Blogger!,780005,0,0
27943,Alone in Four Walls,108566,0,0
27944,Flow: For Love of Water,18187,0,0
27945,Eleven Minutes,185312,0,0
27946,Spy(Ies),14726,0,0
27947,Teacher and Three Children,268814,0,0
27948,Once Upon a Time in Rio,39393,0,0
27949,Watershed: A Life in the Last Days,-1,-1,-1
27950,Trivial Matters,112021,0,0
27951,"Raging Sun, Raging Sky",161246,1000000,0
27952,A Fish Swimming Upside Down,656292,0,0
27953,Garage People,656297,0,0
27954,Rekindling,658060,0,0
27955,Ivan Tsarevich and the Grey Wolf 4,589758,0,0
27956,American Rebels in Cuba,776121,0,0
